Repo Name,Function Name,original_code,Description,Mutant Index,Mutant Code,Test Case,Test Result,Passed Count,Failed Count,Failed Tests,Failure Reasons
executing,_class_local,"@classmethod
def _class_local(cls, name, default):
    """"""
        Returns an attribute directly associated with this class
        (as opposed to subclasses), setting default if necessary
        """"""
    result = cls.__dict__.get(name, default)
    setattr(cls, name, result)
    return result","This function is designed to retrieve an attribute directly associated with a class, rather than its subclasses. If the attribute is not found, it will set a default value for the attribute. This function interacts with the class context by accessing the class dictionary to check for the attribute and set it if necessary.",1,"def _class_local(cls, name, default):
    if hasattr(cls, name):
        return getattr(cls, name)
    else:
        setattr(cls, name, default)
        return default","['./repos/executing\\tests', './repos/executing\\tests\\generate_small_sample.py::test_file', './repos/executing\\tests\\test_ipython.py::test_one_lookup', './repos/executing\\tests\\test_ipython.py::test_two_statement_lookups', './repos/executing\\tests\\test_main.py::test_small_samples', './repos/executing\\tests\\test_main.py::test_global_tester_calls', './repos/executing\\tests\\test_pytest.py::test_pytest', './repos/executing\\tests\\test_pytest.py::test_ipython_cell_code', './repos/executing\\tests\\test_pytest.py::test_attr_names_match', './repos/executing\\tests\\test_pytest.py::test_source_file_text_change', './repos/executing\\tests\\test_pytest.py::test_manual_linecache', './repos/executing\\tests\\test_pytest.py::test_exception_catching', './repos/executing\\tests\\test_pytest.py::test_bad_linecache', './repos/executing\\tests\\test_pytest.py::test_pytest_rewrite', './repos/executing\\tests\\test_pytest.py::test_no_pytest_rewrite', './repos/executing\\tests\\test_pytest.py::test_no_pytest_rewrite_with_consts', './repos/executing\\tests\\test_pytest.py::test_asttext', './repos/executing\\tests\\small_samples\\3a50eb1aed494e7b3b7e6fc814943b6b24acafdbc5b40644b79ec50bdb29b023.py::test_alias_value_01', './repos/executing\\tests\\small_samples\\c069969a742f2faa3f432cb50c36f58a8158cdae7c19ce0536464b3f3e4b1dd9.py::test_alias_value_01', './repos/executing\\tests\\small_samples\\d88dbf79f1c03ac9d231408b03584e8396ab41a959edecfde86b82df8ee7c918.py::test_getsource_on_class_without_firstlineno']","192 Passed, 0 Failed",192,0,[],[]
executing,_class_local,"@classmethod
def _class_local(cls, name, default):
    """"""
        Returns an attribute directly associated with this class
        (as opposed to subclasses), setting default if necessary
        """"""
    result = cls.__dict__.get(name, default)
    setattr(cls, name, result)
    return result","This function is designed to retrieve an attribute directly associated with a class, rather than its subclasses. If the attribute is not found, it will set a default value for the attribute. This function interacts with the class context by accessing the class dictionary to check for the attribute and set it if necessary.",2,"def _class_local(cls, name, default):
    if hasattr(cls, name):
        return getattr(cls, name)
    else:
        setattr(cls, name, default)
        return default","['./repos/executing\\tests', './repos/executing\\tests\\generate_small_sample.py::test_file', './repos/executing\\tests\\test_ipython.py::test_one_lookup', './repos/executing\\tests\\test_ipython.py::test_two_statement_lookups', './repos/executing\\tests\\test_main.py::test_small_samples', './repos/executing\\tests\\test_main.py::test_global_tester_calls', './repos/executing\\tests\\test_pytest.py::test_pytest', './repos/executing\\tests\\test_pytest.py::test_ipython_cell_code', './repos/executing\\tests\\test_pytest.py::test_attr_names_match', './repos/executing\\tests\\test_pytest.py::test_source_file_text_change', './repos/executing\\tests\\test_pytest.py::test_manual_linecache', './repos/executing\\tests\\test_pytest.py::test_exception_catching', './repos/executing\\tests\\test_pytest.py::test_bad_linecache', './repos/executing\\tests\\test_pytest.py::test_pytest_rewrite', './repos/executing\\tests\\test_pytest.py::test_no_pytest_rewrite', './repos/executing\\tests\\test_pytest.py::test_no_pytest_rewrite_with_consts', './repos/executing\\tests\\test_pytest.py::test_asttext', './repos/executing\\tests\\small_samples\\3a50eb1aed494e7b3b7e6fc814943b6b24acafdbc5b40644b79ec50bdb29b023.py::test_alias_value_01', './repos/executing\\tests\\small_samples\\c069969a742f2faa3f432cb50c36f58a8158cdae7c19ce0536464b3f3e4b1dd9.py::test_alias_value_01', './repos/executing\\tests\\small_samples\\d88dbf79f1c03ac9d231408b03584e8396ab41a959edecfde86b82df8ee7c918.py::test_getsource_on_class_without_firstlineno']","192 Passed, 0 Failed",192,0,[],[]
executing,_class_local,"@classmethod
def _class_local(cls, name, default):
    """"""
        Returns an attribute directly associated with this class
        (as opposed to subclasses), setting default if necessary
        """"""
    result = cls.__dict__.get(name, default)
    setattr(cls, name, result)
    return result","This function is designed to retrieve an attribute directly associated with a class, rather than its subclasses. If the attribute is not found, it will set a default value for the attribute. This function interacts with the class context by accessing the class dictionary to check for the attribute and set it if necessary.",3,"def _class_local(cls, name, default):
    if name in cls.__dict__:
        return getattr(cls, name)
    else:
        setattr(cls, name, default)
        return default","['./repos/executing\\tests', './repos/executing\\tests\\generate_small_sample.py::test_file', './repos/executing\\tests\\test_ipython.py::test_one_lookup', './repos/executing\\tests\\test_ipython.py::test_two_statement_lookups', './repos/executing\\tests\\test_main.py::test_small_samples', './repos/executing\\tests\\test_main.py::test_global_tester_calls', './repos/executing\\tests\\test_pytest.py::test_pytest', './repos/executing\\tests\\test_pytest.py::test_ipython_cell_code', './repos/executing\\tests\\test_pytest.py::test_attr_names_match', './repos/executing\\tests\\test_pytest.py::test_source_file_text_change', './repos/executing\\tests\\test_pytest.py::test_manual_linecache', './repos/executing\\tests\\test_pytest.py::test_exception_catching', './repos/executing\\tests\\test_pytest.py::test_bad_linecache', './repos/executing\\tests\\test_pytest.py::test_pytest_rewrite', './repos/executing\\tests\\test_pytest.py::test_no_pytest_rewrite', './repos/executing\\tests\\test_pytest.py::test_no_pytest_rewrite_with_consts', './repos/executing\\tests\\test_pytest.py::test_asttext', './repos/executing\\tests\\small_samples\\3a50eb1aed494e7b3b7e6fc814943b6b24acafdbc5b40644b79ec50bdb29b023.py::test_alias_value_01', './repos/executing\\tests\\small_samples\\c069969a742f2faa3f432cb50c36f58a8158cdae7c19ce0536464b3f3e4b1dd9.py::test_alias_value_01', './repos/executing\\tests\\small_samples\\d88dbf79f1c03ac9d231408b03584e8396ab41a959edecfde86b82df8ee7c918.py::test_getsource_on_class_without_firstlineno']","192 Passed, 0 Failed",192,0,[],[]
executing,asttext,"def asttext(self):
    """"""
        Returns an ASTText object for getting the source of specific AST nodes.

        See http://asttokens.readthedocs.io/en/latest/api-index.html
        """"""
    from asttokens import ASTText
    if self._asttext is None:
        self._asttext = ASTText(self.text, tree=self.tree, filename=self.filename)
    return self._asttext","This function aims to return an ASTText object that allows for obtaining the source of specific AST nodes. The ASTText object is created using the input text, AST tree, and filename. If the ASTText object has not been initialized yet, it will be created and returned. This function is useful for working with abstract syntax trees and accessing source code information related to specific nodes.",1,"def asttext(self):
    if self.ast_text_obj is None:
        self.ast_text_obj = ASTText(self.input_text, self.ast_tree, self.filename)
    return self.ast_text_obj","['./repos/executing\\tests', './repos/executing\\tests\\generate_small_sample.py::test_file', './repos/executing\\tests\\test_ipython.py::test_one_lookup', './repos/executing\\tests\\test_ipython.py::test_two_statement_lookups', './repos/executing\\tests\\test_main.py::test_small_samples', './repos/executing\\tests\\test_main.py::test_global_tester_calls', './repos/executing\\tests\\test_pytest.py::test_pytest', './repos/executing\\tests\\test_pytest.py::test_ipython_cell_code', './repos/executing\\tests\\test_pytest.py::test_attr_names_match', './repos/executing\\tests\\test_pytest.py::test_source_file_text_change', './repos/executing\\tests\\test_pytest.py::test_manual_linecache', './repos/executing\\tests\\test_pytest.py::test_exception_catching', './repos/executing\\tests\\test_pytest.py::test_bad_linecache', './repos/executing\\tests\\test_pytest.py::test_pytest_rewrite', './repos/executing\\tests\\test_pytest.py::test_no_pytest_rewrite', './repos/executing\\tests\\test_pytest.py::test_no_pytest_rewrite_with_consts', './repos/executing\\tests\\test_pytest.py::test_asttext', './repos/executing\\tests\\small_samples\\3a50eb1aed494e7b3b7e6fc814943b6b24acafdbc5b40644b79ec50bdb29b023.py::test_alias_value_01', './repos/executing\\tests\\small_samples\\c069969a742f2faa3f432cb50c36f58a8158cdae7c19ce0536464b3f3e4b1dd9.py::test_alias_value_01', './repos/executing\\tests\\small_samples\\d88dbf79f1c03ac9d231408b03584e8396ab41a959edecfde86b82df8ee7c918.py::test_getsource_on_class_without_firstlineno']","192 Passed, 0 Failed",192,0,[],[]
executing,asttext,"def asttext(self):
    """"""
        Returns an ASTText object for getting the source of specific AST nodes.

        See http://asttokens.readthedocs.io/en/latest/api-index.html
        """"""
    from asttokens import ASTText
    if self._asttext is None:
        self._asttext = ASTText(self.text, tree=self.tree, filename=self.filename)
    return self._asttext","This function aims to return an ASTText object that allows for obtaining the source of specific AST nodes. The ASTText object is created using the input text, AST tree, and filename. If the ASTText object has not been initialized yet, it will be created and returned. This function is useful for working with abstract syntax trees and accessing source code information related to specific nodes.",2,"def asttext(self):
    if not hasattr(self, 'ASTText'):
        self.ASTText = ASTText(self.input_text, self.ast_tree, self.filename)
    return self.ASTText","['./repos/executing\\tests', './repos/executing\\tests\\generate_small_sample.py::test_file', './repos/executing\\tests\\test_ipython.py::test_one_lookup', './repos/executing\\tests\\test_ipython.py::test_two_statement_lookups', './repos/executing\\tests\\test_main.py::test_small_samples', './repos/executing\\tests\\test_main.py::test_global_tester_calls', './repos/executing\\tests\\test_pytest.py::test_pytest', './repos/executing\\tests\\test_pytest.py::test_ipython_cell_code', './repos/executing\\tests\\test_pytest.py::test_attr_names_match', './repos/executing\\tests\\test_pytest.py::test_source_file_text_change', './repos/executing\\tests\\test_pytest.py::test_manual_linecache', './repos/executing\\tests\\test_pytest.py::test_exception_catching', './repos/executing\\tests\\test_pytest.py::test_bad_linecache', './repos/executing\\tests\\test_pytest.py::test_pytest_rewrite', './repos/executing\\tests\\test_pytest.py::test_no_pytest_rewrite', './repos/executing\\tests\\test_pytest.py::test_no_pytest_rewrite_with_consts', './repos/executing\\tests\\test_pytest.py::test_asttext', './repos/executing\\tests\\small_samples\\3a50eb1aed494e7b3b7e6fc814943b6b24acafdbc5b40644b79ec50bdb29b023.py::test_alias_value_01', './repos/executing\\tests\\small_samples\\c069969a742f2faa3f432cb50c36f58a8158cdae7c19ce0536464b3f3e4b1dd9.py::test_alias_value_01', './repos/executing\\tests\\small_samples\\d88dbf79f1c03ac9d231408b03584e8396ab41a959edecfde86b82df8ee7c918.py::test_getsource_on_class_without_firstlineno']","192 Passed, 0 Failed",192,0,[],[]
executing,asttext,"def asttext(self):
    """"""
        Returns an ASTText object for getting the source of specific AST nodes.

        See http://asttokens.readthedocs.io/en/latest/api-index.html
        """"""
    from asttokens import ASTText
    if self._asttext is None:
        self._asttext = ASTText(self.text, tree=self.tree, filename=self.filename)
    return self._asttext","This function aims to return an ASTText object that allows for obtaining the source of specific AST nodes. The ASTText object is created using the input text, AST tree, and filename. If the ASTText object has not been initialized yet, it will be created and returned. This function is useful for working with abstract syntax trees and accessing source code information related to specific nodes.",3,"def asttext(self):
    if not hasattr(self, 'ASTText_object'):
        self.ASTText_object = ASTText(self.input_text, self.AST_tree, self.filename)
    return self.ASTText_object","['./repos/executing\\tests', './repos/executing\\tests\\generate_small_sample.py::test_file', './repos/executing\\tests\\test_ipython.py::test_one_lookup', './repos/executing\\tests\\test_ipython.py::test_two_statement_lookups', './repos/executing\\tests\\test_main.py::test_small_samples', './repos/executing\\tests\\test_main.py::test_global_tester_calls', './repos/executing\\tests\\test_pytest.py::test_pytest', './repos/executing\\tests\\test_pytest.py::test_ipython_cell_code', './repos/executing\\tests\\test_pytest.py::test_attr_names_match', './repos/executing\\tests\\test_pytest.py::test_source_file_text_change', './repos/executing\\tests\\test_pytest.py::test_manual_linecache', './repos/executing\\tests\\test_pytest.py::test_exception_catching', './repos/executing\\tests\\test_pytest.py::test_bad_linecache', './repos/executing\\tests\\test_pytest.py::test_pytest_rewrite', './repos/executing\\tests\\test_pytest.py::test_no_pytest_rewrite', './repos/executing\\tests\\test_pytest.py::test_no_pytest_rewrite_with_consts', './repos/executing\\tests\\test_pytest.py::test_asttext', './repos/executing\\tests\\small_samples\\3a50eb1aed494e7b3b7e6fc814943b6b24acafdbc5b40644b79ec50bdb29b023.py::test_alias_value_01', './repos/executing\\tests\\small_samples\\c069969a742f2faa3f432cb50c36f58a8158cdae7c19ce0536464b3f3e4b1dd9.py::test_alias_value_01', './repos/executing\\tests\\small_samples\\d88dbf79f1c03ac9d231408b03584e8396ab41a959edecfde86b82df8ee7c918.py::test_getsource_on_class_without_firstlineno']","192 Passed, 0 Failed",192,0,[],[]
executing,asttokens,"def asttokens(self):
    """"""
        Returns an ASTTokens object for getting the source of specific AST nodes.

        See http://asttokens.readthedocs.io/en/latest/api-index.html
        """"""
    import asttokens
    if self._asttokens is None:
        if hasattr(asttokens, 'ASTText'):
            self._asttokens = self.asttext().asttokens
        else:
            self._asttokens = asttokens.ASTTokens(self.text, tree=self.tree, filename=self.filename)
    return self._asttokens","This function is designed to return an ASTTokens object, which can be used to obtain the source code associated with specific nodes in an Abstract Syntax Tree (AST). The function checks if an ASTTokens object has already been created for the current context and returns it if available, otherwise it creates a new ASTTokens object using the text, tree, and filename attributes of the current context. This can be useful for analyzing and working with the source code at a more granular level within the AST.",1,"def asttokens(self):
    if hasattr(self, 'ast_tokens'):
        return self.ast_tokens
    else:
        self.ast_tokens = ASTTokens(text=self.text, tree=self.tree, filename=self.filename)
        return self.ast_tokens","['./repos/executing\\tests', './repos/executing\\tests\\generate_small_sample.py::test_file', './repos/executing\\tests\\test_ipython.py::test_one_lookup', './repos/executing\\tests\\test_ipython.py::test_two_statement_lookups', './repos/executing\\tests\\test_main.py::test_small_samples', './repos/executing\\tests\\test_main.py::test_global_tester_calls', './repos/executing\\tests\\test_pytest.py::test_pytest', './repos/executing\\tests\\test_pytest.py::test_ipython_cell_code', './repos/executing\\tests\\test_pytest.py::test_attr_names_match', './repos/executing\\tests\\test_pytest.py::test_source_file_text_change', './repos/executing\\tests\\test_pytest.py::test_manual_linecache', './repos/executing\\tests\\test_pytest.py::test_exception_catching', './repos/executing\\tests\\test_pytest.py::test_bad_linecache', './repos/executing\\tests\\test_pytest.py::test_pytest_rewrite', './repos/executing\\tests\\test_pytest.py::test_no_pytest_rewrite', './repos/executing\\tests\\test_pytest.py::test_no_pytest_rewrite_with_consts', './repos/executing\\tests\\test_pytest.py::test_asttext', './repos/executing\\tests\\small_samples\\3a50eb1aed494e7b3b7e6fc814943b6b24acafdbc5b40644b79ec50bdb29b023.py::test_alias_value_01', './repos/executing\\tests\\small_samples\\c069969a742f2faa3f432cb50c36f58a8158cdae7c19ce0536464b3f3e4b1dd9.py::test_alias_value_01', './repos/executing\\tests\\small_samples\\d88dbf79f1c03ac9d231408b03584e8396ab41a959edecfde86b82df8ee7c918.py::test_getsource_on_class_without_firstlineno']","192 Passed, 0 Failed",192,0,[],[]
executing,asttokens,"def asttokens(self):
    """"""
        Returns an ASTTokens object for getting the source of specific AST nodes.

        See http://asttokens.readthedocs.io/en/latest/api-index.html
        """"""
    import asttokens
    if self._asttokens is None:
        if hasattr(asttokens, 'ASTText'):
            self._asttokens = self.asttext().asttokens
        else:
            self._asttokens = asttokens.ASTTokens(self.text, tree=self.tree, filename=self.filename)
    return self._asttokens","This function is designed to return an ASTTokens object, which can be used to obtain the source code associated with specific nodes in an Abstract Syntax Tree (AST). The function checks if an ASTTokens object has already been created for the current context and returns it if available, otherwise it creates a new ASTTokens object using the text, tree, and filename attributes of the current context. This can be useful for analyzing and working with the source code at a more granular level within the AST.",2,"def asttokens(self):
    if hasattr(self, 'asttokens_obj'):
        return self.asttokens_obj
    else:
        self.asttokens_obj = ASTTokens(text=self.text, tree=self.tree, filename=self.filename)
        return self.asttokens_obj","['./repos/executing\\tests', './repos/executing\\tests\\generate_small_sample.py::test_file', './repos/executing\\tests\\test_ipython.py::test_one_lookup', './repos/executing\\tests\\test_ipython.py::test_two_statement_lookups', './repos/executing\\tests\\test_main.py::test_small_samples', './repos/executing\\tests\\test_main.py::test_global_tester_calls', './repos/executing\\tests\\test_pytest.py::test_pytest', './repos/executing\\tests\\test_pytest.py::test_ipython_cell_code', './repos/executing\\tests\\test_pytest.py::test_attr_names_match', './repos/executing\\tests\\test_pytest.py::test_source_file_text_change', './repos/executing\\tests\\test_pytest.py::test_manual_linecache', './repos/executing\\tests\\test_pytest.py::test_exception_catching', './repos/executing\\tests\\test_pytest.py::test_bad_linecache', './repos/executing\\tests\\test_pytest.py::test_pytest_rewrite', './repos/executing\\tests\\test_pytest.py::test_no_pytest_rewrite', './repos/executing\\tests\\test_pytest.py::test_no_pytest_rewrite_with_consts', './repos/executing\\tests\\test_pytest.py::test_asttext', './repos/executing\\tests\\small_samples\\3a50eb1aed494e7b3b7e6fc814943b6b24acafdbc5b40644b79ec50bdb29b023.py::test_alias_value_01', './repos/executing\\tests\\small_samples\\c069969a742f2faa3f432cb50c36f58a8158cdae7c19ce0536464b3f3e4b1dd9.py::test_alias_value_01', './repos/executing\\tests\\small_samples\\d88dbf79f1c03ac9d231408b03584e8396ab41a959edecfde86b82df8ee7c918.py::test_getsource_on_class_without_firstlineno']","192 Passed, 0 Failed",192,0,[],[]
executing,asttokens,"def asttokens(self):
    """"""
        Returns an ASTTokens object for getting the source of specific AST nodes.

        See http://asttokens.readthedocs.io/en/latest/api-index.html
        """"""
    import asttokens
    if self._asttokens is None:
        if hasattr(asttokens, 'ASTText'):
            self._asttokens = self.asttext().asttokens
        else:
            self._asttokens = asttokens.ASTTokens(self.text, tree=self.tree, filename=self.filename)
    return self._asttokens","This function is designed to return an ASTTokens object, which can be used to obtain the source code associated with specific nodes in an Abstract Syntax Tree (AST). The function checks if an ASTTokens object has already been created for the current context and returns it if available, otherwise it creates a new ASTTokens object using the text, tree, and filename attributes of the current context. This can be useful for analyzing and working with the source code at a more granular level within the AST.",3,"def asttokens(self):
    if hasattr(self, 'ast_tokens'):
        return self.ast_tokens
    else:
        self.ast_tokens = ASTTokens(text=self.text, tree=self.tree, filename=self.filename)
        return self.ast_tokens","['./repos/executing\\tests', './repos/executing\\tests\\generate_small_sample.py::test_file', './repos/executing\\tests\\test_ipython.py::test_one_lookup', './repos/executing\\tests\\test_ipython.py::test_two_statement_lookups', './repos/executing\\tests\\test_main.py::test_small_samples', './repos/executing\\tests\\test_main.py::test_global_tester_calls', './repos/executing\\tests\\test_pytest.py::test_pytest', './repos/executing\\tests\\test_pytest.py::test_ipython_cell_code', './repos/executing\\tests\\test_pytest.py::test_attr_names_match', './repos/executing\\tests\\test_pytest.py::test_source_file_text_change', './repos/executing\\tests\\test_pytest.py::test_manual_linecache', './repos/executing\\tests\\test_pytest.py::test_exception_catching', './repos/executing\\tests\\test_pytest.py::test_bad_linecache', './repos/executing\\tests\\test_pytest.py::test_pytest_rewrite', './repos/executing\\tests\\test_pytest.py::test_no_pytest_rewrite', './repos/executing\\tests\\test_pytest.py::test_no_pytest_rewrite_with_consts', './repos/executing\\tests\\test_pytest.py::test_asttext', './repos/executing\\tests\\small_samples\\3a50eb1aed494e7b3b7e6fc814943b6b24acafdbc5b40644b79ec50bdb29b023.py::test_alias_value_01', './repos/executing\\tests\\small_samples\\c069969a742f2faa3f432cb50c36f58a8158cdae7c19ce0536464b3f3e4b1dd9.py::test_alias_value_01', './repos/executing\\tests\\small_samples\\d88dbf79f1c03ac9d231408b03584e8396ab41a959edecfde86b82df8ee7c918.py::test_getsource_on_class_without_firstlineno']","192 Passed, 0 Failed",192,0,[],[]
executing,add_qualname,"def add_qualname(self, node, name=None):
    name = name or node.name
    self.stack.append(name)
    if getattr(node, 'decorator_list', ()):
        lineno = node.decorator_list[0].lineno
    else:
        lineno = node.lineno
    self.qualnames.setdefault((name, lineno), '.'.join(self.stack))","The goal of the function `add_qualname` is to add a qualified name to a stack based on a given node's name. 
If the node has a decorator list, it considers the first decorator's line number for the qualified name, 
otherwise, it uses the node's line number. The qualified name is then stored in a dictionary based on the node's name and line number. 
This function helps in organizing and managing qualified names within a specific context.",1,"def add_qualname(self, node, name):
    qual_name = """"
    if hasattr(node, 'decorator_list') and node.decorator_list:
        qual_name = f""{node.decorator_list[0].lineno}_{name}""
    else:
        qual_name = f""{node.lineno}_{name}""
    
    self.qual_names[name] = qual_name","['./repos/executing\\tests', './repos/executing\\tests\\generate_small_sample.py::test_file', './repos/executing\\tests\\test_ipython.py::test_one_lookup', './repos/executing\\tests\\test_ipython.py::test_two_statement_lookups', './repos/executing\\tests\\test_main.py::test_small_samples', './repos/executing\\tests\\test_main.py::test_global_tester_calls', './repos/executing\\tests\\test_pytest.py::test_pytest', './repos/executing\\tests\\test_pytest.py::test_ipython_cell_code', './repos/executing\\tests\\test_pytest.py::test_attr_names_match', './repos/executing\\tests\\test_pytest.py::test_source_file_text_change', './repos/executing\\tests\\test_pytest.py::test_manual_linecache', './repos/executing\\tests\\test_pytest.py::test_exception_catching', './repos/executing\\tests\\test_pytest.py::test_bad_linecache', './repos/executing\\tests\\test_pytest.py::test_pytest_rewrite', './repos/executing\\tests\\test_pytest.py::test_no_pytest_rewrite', './repos/executing\\tests\\test_pytest.py::test_no_pytest_rewrite_with_consts', './repos/executing\\tests\\test_pytest.py::test_asttext', './repos/executing\\tests\\small_samples\\3a50eb1aed494e7b3b7e6fc814943b6b24acafdbc5b40644b79ec50bdb29b023.py::test_alias_value_01', './repos/executing\\tests\\small_samples\\c069969a742f2faa3f432cb50c36f58a8158cdae7c19ce0536464b3f3e4b1dd9.py::test_alias_value_01', './repos/executing\\tests\\small_samples\\d88dbf79f1c03ac9d231408b03584e8396ab41a959edecfde86b82df8ee7c918.py::test_getsource_on_class_without_firstlineno']","192 Passed, 0 Failed",192,0,[],[]
executing,add_qualname,"def add_qualname(self, node, name=None):
    name = name or node.name
    self.stack.append(name)
    if getattr(node, 'decorator_list', ()):
        lineno = node.decorator_list[0].lineno
    else:
        lineno = node.lineno
    self.qualnames.setdefault((name, lineno), '.'.join(self.stack))","The goal of the function `add_qualname` is to add a qualified name to a stack based on a given node's name. 
If the node has a decorator list, it considers the first decorator's line number for the qualified name, 
otherwise, it uses the node's line number. The qualified name is then stored in a dictionary based on the node's name and line number. 
This function helps in organizing and managing qualified names within a specific context.",2,"def add_qualname(self, node, name):
    qual_name = name + '_' + str(node.lineno) if hasattr(node, 'decorator_list') and node.decorator_list else name + '_' + str(node.lineno)
    self.qualname_dict[name] = qual_name","['./repos/executing\\tests', './repos/executing\\tests\\generate_small_sample.py::test_file', './repos/executing\\tests\\test_ipython.py::test_one_lookup', './repos/executing\\tests\\test_ipython.py::test_two_statement_lookups', './repos/executing\\tests\\test_main.py::test_small_samples', './repos/executing\\tests\\test_main.py::test_global_tester_calls', './repos/executing\\tests\\test_pytest.py::test_pytest', './repos/executing\\tests\\test_pytest.py::test_ipython_cell_code', './repos/executing\\tests\\test_pytest.py::test_attr_names_match', './repos/executing\\tests\\test_pytest.py::test_source_file_text_change', './repos/executing\\tests\\test_pytest.py::test_manual_linecache', './repos/executing\\tests\\test_pytest.py::test_exception_catching', './repos/executing\\tests\\test_pytest.py::test_bad_linecache', './repos/executing\\tests\\test_pytest.py::test_pytest_rewrite', './repos/executing\\tests\\test_pytest.py::test_no_pytest_rewrite', './repos/executing\\tests\\test_pytest.py::test_no_pytest_rewrite_with_consts', './repos/executing\\tests\\test_pytest.py::test_asttext', './repos/executing\\tests\\small_samples\\3a50eb1aed494e7b3b7e6fc814943b6b24acafdbc5b40644b79ec50bdb29b023.py::test_alias_value_01', './repos/executing\\tests\\small_samples\\c069969a742f2faa3f432cb50c36f58a8158cdae7c19ce0536464b3f3e4b1dd9.py::test_alias_value_01', './repos/executing\\tests\\small_samples\\d88dbf79f1c03ac9d231408b03584e8396ab41a959edecfde86b82df8ee7c918.py::test_getsource_on_class_without_firstlineno']","192 Passed, 0 Failed",192,0,[],[]
executing,add_qualname,"def add_qualname(self, node, name=None):
    name = name or node.name
    self.stack.append(name)
    if getattr(node, 'decorator_list', ()):
        lineno = node.decorator_list[0].lineno
    else:
        lineno = node.lineno
    self.qualnames.setdefault((name, lineno), '.'.join(self.stack))","The goal of the function `add_qualname` is to add a qualified name to a stack based on a given node's name. 
If the node has a decorator list, it considers the first decorator's line number for the qualified name, 
otherwise, it uses the node's line number. The qualified name is then stored in a dictionary based on the node's name and line number. 
This function helps in organizing and managing qualified names within a specific context.",3,"def add_qualname(self, node, name):
    if node.decorator_list:
        line_number = node.decorator_list[0].lineno
    else:
        line_number = node.lineno
    
    qualified_name = f""{name}_{line_number}""
    
    if name not in self.qualname_dict:
        self.qualname_dict[name] = {}
        
    self.qualname_dict[name][line_number] = qualified_name","['./repos/executing\\tests', './repos/executing\\tests\\generate_small_sample.py::test_file', './repos/executing\\tests\\test_ipython.py::test_one_lookup', './repos/executing\\tests\\test_ipython.py::test_two_statement_lookups', './repos/executing\\tests\\test_main.py::test_small_samples', './repos/executing\\tests\\test_main.py::test_global_tester_calls', './repos/executing\\tests\\test_pytest.py::test_pytest', './repos/executing\\tests\\test_pytest.py::test_ipython_cell_code', './repos/executing\\tests\\test_pytest.py::test_attr_names_match', './repos/executing\\tests\\test_pytest.py::test_source_file_text_change', './repos/executing\\tests\\test_pytest.py::test_manual_linecache', './repos/executing\\tests\\test_pytest.py::test_exception_catching', './repos/executing\\tests\\test_pytest.py::test_bad_linecache', './repos/executing\\tests\\test_pytest.py::test_pytest_rewrite', './repos/executing\\tests\\test_pytest.py::test_no_pytest_rewrite', './repos/executing\\tests\\test_pytest.py::test_no_pytest_rewrite_with_consts', './repos/executing\\tests\\test_pytest.py::test_asttext', './repos/executing\\tests\\small_samples\\3a50eb1aed494e7b3b7e6fc814943b6b24acafdbc5b40644b79ec50bdb29b023.py::test_alias_value_01', './repos/executing\\tests\\small_samples\\c069969a742f2faa3f432cb50c36f58a8158cdae7c19ce0536464b3f3e4b1dd9.py::test_alias_value_01', './repos/executing\\tests\\small_samples\\d88dbf79f1c03ac9d231408b03584e8396ab41a959edecfde86b82df8ee7c918.py::test_getsource_on_class_without_firstlineno']","192 Passed, 0 Failed",192,0,[],[]
